"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"NM_001008368",1667.85111474545,0.0792444215239034,0.125510341208864,0.51145319594312,0.658027467035225
"NM_001106284",25.4212303242263,1.4488258315365,0.492717698156804,0.000240220944146447,0.00149069913956491
"NM_001039611",536.791602225023,0.611554268944375,0.137017846337811,2.92231839534002e-06,3.49469849453611e-05
"NM_001012742",376.895770168666,0.782675996680125,0.35548325108564,0.0052721396373743,0.0198291631125063
"NM_001105731",10.2468306855353,-0.309392044178639,0.479913816095515,0.185135212327789,0.315908976708804
"NM_001024899",57.8182668082647,0.0997827667337589,0.252283082707489,0.634017846111934,0.757540348855202
"NM_013070",1157.96770612227,-0.326897048195464,0.162469420760896,0.0301823061961491,0.0792411717858764
"NM_001108458",22.6919305504467,-0.310839897971787,0.444195162636768,0.203090333545315,0.339152524793042
"NM_001107515",141.426612234436,2.67049224784946,0.42778031666416,2.46450572023543e-11,1.04574972453233e-09
"NM_080894",35.5640905846074,-0.916738891563948,0.393690484161964,0.00309870115675737,0.0129239945778989
"NM_001190999",143.243518731083,0.0624347554511001,0.187102759401643,0.732834944243617,0.830894051092268
"NM_012689",185.814267063246,-1.58398134770759,0.307882827287549,2.27061966624293e-08,5.14517734680616e-07
"NM_020093",111.887871986008,0.271010298298536,0.215591261268475,0.152114997485079,0.273058629128674
"NM_001101008",190.359544831183,0.221632475931932,0.213004739445431,0.237281794262475,0.381469707276858
"NM_133406",64.2587109638015,-0.0217265135427627,0.249686463823749,0.91532799336063,0.949363405722284
"NM_001106231",33.3760198195095,0.171034539202291,0.339951278373815,0.463000544764041,0.61343478614478
"NM_031139",1672.58761553107,-0.216995715999402,0.151135401306152,0.125789467538622,0.235472791065178
"NM_001039037",164.154825011345,0.198504229172587,0.250075697871123,0.342592665680571,0.496059735945912
"NM_053557",531.757604862488,1.15200249217058,0.23810022631271,1.68387443533669e-07,3.00906992591061e-06
"NM_031013",11660.6178473695,-1.38573643002635,0.29054901989502,1.63151199213811e-07,2.93458539993417e-06
"NM_001127504",2500.76719497734,-0.580083763503338,0.187495688572991,0.00072426395690942,0.00381575306156976
"NM_001106268",163.619364796867,-0.143227884547519,0.214978198423677,0.446685992310907,0.597753119323214
"NM_001106271",2420.32999963826,0.283825412534829,0.152101210939736,0.0467860104274532,0.111656515656398
"NM_177481",42.5279460497163,-0.955790462879661,0.6524445289743,0.0123857774590529,0.0390811640180853
"NM_031238",423.357543601999,-1.48510610248215,0.239765366092148,5.28870798417932e-11,2.13687135096069e-09
"NM_053554",2845.6034403652,0.0380005559237099,0.129402719139519,0.760308416377778,0.849857413501502
"NM_001013896",3040.02307094001,-0.556958773997267,0.269131382284084,0.0133244671518083,0.0414183707348477
"NM_001107536",462.389904828594,-0.113725418299987,0.16587167733312,0.458718813963563,0.609812479189496
"NM_001024751",178.41159414094,-0.0693816232533842,0.224282911097398,0.706997913623618,0.813006913333008
"NM_172067",42.7362293868723,-0.415251644990074,0.335118712430979,0.0973105793520932,0.19504710324266
"NM_001107542",3906.36033217941,-0.230896570153786,0.14639933079305,0.0936821385935939,0.189816870048598
"NM_012713",32.7331689768139,-0.645138478961484,0.379615124635051,0.0223625498499861,0.0623971923092542
"NM_001172305",46.187070805853,-0.606696402222331,0.357584224221078,0.0249464393773066,0.0681439037581977
"NM_001013193",955.957076650133,-0.158052472852577,0.115894750112842,0.157620267834588,0.280662142498723
"NM_001106300",1267.19214553184,-0.121058482279508,0.140412332448438,0.362501305333539,0.516821699443518
"NM_001108923",520.216014218808,-0.192879569426185,0.169101016052002,0.21624789289924,0.355135137920301
"NM_201350",162.458338108734,-0.203137014040486,0.208133173559969,0.268953084921494,0.417698745943015
"NM_032073",29.2336337144827,-0.128270383490662,0.311853925387086,0.572015173573074,0.70929107046915
"NM_134380",3782.60534647523,-2.18488638618538,1.26789309963378,0.00207182893956965,0.00925961774943896
"NM_053823",246.857825425144,-0.350845893807363,0.169015582329499,0.0245876400587112,0.0673692755535367
"NM_001100975",988.188933021169,0.15736406781879,0.158126019933996,0.287432201122453,0.438368011426
"NM_001024974",289.411406203512,0.254868695408734,0.182824332299813,0.126201975614013,0.235957759781899
"NM_001013152",3173.15456768856,-0.701326139594208,0.166189694090314,6.93316458979622e-06,7.38497358120716e-05
"NM_001107585",1059.28891506734,0.0160809865293108,0.148673054474819,0.910955740889844,0.946782265321599
"NM_053773",1305.84948626991,0.0551568677868013,0.189297434321181,0.749254336642234,0.842987833711932
"NM_001037793",1603.66010035539,-0.4936974245909,0.186343894918195,0.00356131678399851,0.0144958783170902
"NM_013155",138.746545518731,1.20573810210025,0.365036520501611,9.98685887703574e-05,0.00072112732627216
"NM_001354115",142.88211160005,-0.114588767652879,0.247913118610926,0.577954560529077,0.714157928964982
"NM_133400",1475.51350937571,-0.0304374519278404,0.278318286731987,0.893168458254987,0.935458664325722
"NM_017365",1927.85722322773,0.446183967661207,0.177508010733931,0.00622612010723386,0.0227250282226835
"NM_017158",17277.1034253478,2.42143651425535,0.386928305784788,1.9623517899002e-11,8.66114304056353e-10
"NM_001007148",332.513241312753,-0.04001440716049,0.192421061424019,0.816567961104873,0.885804154826034
"NM_001107606",336.079009638768,-0.0471188072495763,0.22931047337293,0.809291909340238,0.88168227591928
"NM_001191052",885.403879011148,-0.777965596395303,0.230784750629242,0.000166972018505188,0.0011047697070271
"NM_001047087",8509.76204329297,0.586032941908494,0.159188661966493,8.84856341381906e-05,0.000653533010200749
"NM_001108457",395.006025259118,-0.0595986908249117,0.201048630401994,0.738350178706881,0.835251514563934
"NM_030843",31.2950213553924,0.000190339494761443,0.317504086128729,0.999105835023177,0.999469609221256
"NM_001108901",40.9727219611895,-0.730016622828262,0.369686485259201,0.0101971893829199,0.0336841332486594
"NM_001107470",558.313921283435,0.233173392920459,0.144481319439926,0.0876345010220525,0.180728685725719
"NM_001276762",20.9418855770883,1.63264711439121,0.605256735687454,0.000424942668024934,0.00240727831010001
"NM_214458",65.5194477357941,0.168879885007713,0.267556112859847,0.435232759820707,0.586752702457013
"NM_001134425",272.448223295497,1.16190187212472,0.355955945931113,0.000121677387535971,0.000851988609190453
"NM_024137",160.556777500568,0.175597836367815,0.309543737346803,0.445898716313536,0.597030566798947
"NM_001106264",388.726808970644,0.0556963160715632,0.144836291839873,0.685395724020643,0.795712828807264
"NM_001277694",428.92770838698,1.34322019967321,0.308836797090892,1.35245014938516e-06,1.79727051290725e-05
"NM_001106270",50.2384970952391,0.584029510769607,0.339555807461589,0.0247939911031351,0.0677994432006606
"NM_001002277",206.44036136205,0.542940914008094,0.25789605128053,0.0130438003593173,0.0407351056607013
"NM_001029902",1527.37952132307,0.221314773226033,0.146475788000989,0.109248776156753,0.211865899058182
"NM_001170575",448.012944180451,0.0723720030989484,0.132967260628299,0.5694059594675,0.706773378647823
"NM_001195606",1743.33607047054,-0.650788063025957,0.271263243504027,0.00442692633260504,0.0172036493618562
"NM_001001801",93.1672083612898,0.332515673739223,0.254298453351904,0.117332355026606,0.223596771587029
"NM_019370",2925.86005885841,-0.197213351225831,0.257449048054477,0.350534952992144,0.504700528413947
"NM_053535",2173.48441340667,-0.28997035607578,0.206345155355361,0.112568109516512,0.216810992566853
"NM_021869",928.70301108992,-0.27992799121592,0.132737734334421,0.0266488178592518,0.0717890082909662
"NM_001107451",250.930738806075,-0.974078590331224,0.411931184531646,0.00222425906005785,0.0098527235268181
"NM_001044295",10.295251403276,0.107627040635477,0.397359682004167,0.593525634910327,0.726536726182278
"NM_198051",214.016027169082,0.441842113978603,0.226642817707389,0.0254289772528317,0.0690888652678913
"NM_001100990",83.7994662185862,-0.415139607216159,0.296396205931491,0.0764261751639233,0.163441071230107
"NM_130428",8292.79094092761,-0.506367227692023,0.181263673541658,0.00229611366198746,0.010109891484472
"NM_001107454",65.6471364017253,-0.0809850490912916,0.269659564578258,0.706103798512489,0.812318721412358
"NM_001107453",543.681200735437,0.153006677615132,0.149580947858906,0.277744626588856,0.4275687696052
"NM_001040128",1248.43987593178,-0.159846032531128,0.132611786750583,0.205615347696124,0.342225150867848
"NM_001108462",164.76547304913,2.60923259544088,0.434497470126101,1.14733727660114e-10,4.20307888994883e-09
"NM_139094",1178.63078955408,-0.0730839008599458,0.170436089173528,0.641431416815015,0.762748593031151
"NM_001012061",400.37302676925,-0.0595426075444012,0.18140435094435,0.71795340619972,0.82104725869219
"NM_181474",403.288107348951,0.262304251312521,0.160393336816392,0.079256663956919,0.167828658359642
"NM_001039343",48.5270875890261,-0.257869784995563,0.285025607132185,0.251746943766766,0.397857191831573
"NM_012756",3435.07419284159,0.572935581227974,0.142794846172309,2.39419861277121e-05,0.000215674120937341
"NM_001115021",597.932547499257,0.0107523639708548,0.165773014093035,0.946219188916906,0.97004923426207
"NM_001008302",538.473552974806,0.278046582720937,0.166017234862703,0.0706158433294278,0.153616017060652
"NM_057128",70.0302522494625,-0.216357190410453,0.278686232983765,0.327830781640383,0.481730216636959
"NM_013217",2553.16005582184,-0.115334038683672,0.150548689374559,0.414595238640981,0.567988241419146
"NM_001107464",220.27740273372,2.12119281144931,0.524193330022538,3.03712606080693e-06,3.61625302364769e-05
"NM_001106215",146.137712161342,-0.776858110045652,0.308282008180932,0.00237548633387472,0.0103968916006703
"NM_001169138",222.026784413302,-1.1186484566319,0.296211421423543,1.94077128663998e-05,0.000179840442159977
"NM_001004198",238.884890144225,0.102376807843587,0.171296622634952,0.518372082171481,0.664207669705559
"NM_001113403",410.995621595093,-0.372243932267712,0.183604348252822,0.0259158830562822,0.070134340011953
"NM_001135720",29.130432272969,0.197784457719565,0.334044502582568,0.400310864788755,0.553623431498975
"NM_057140",4350.14406207142,0.220427586811862,0.101267863397059,0.0253146705499957,0.0688804727270247
"NM_001107467",107.757849614294,0.13515934040881,0.220053258587791,0.47040827961294,0.621070037595653
"NM_001313942",13.0258432811572,-0.575200123195655,0.561200589157679,0.0616920144109846,0.138366375178923
"NM_001006968",10.6573359282356,0.116816866004428,0.406000259580908,0.553839192426356,0.694412576821794
"NM_001108465",123.123650033772,0.130964993727686,0.294147269999964,0.560844078654222,0.700124609268426
"NM_001134545",19.4277067328862,-0.191009482786176,0.356982275303504,0.414789378864817,0.568183381992314
"NM_139261",779.203035005557,0.553307500269733,0.137144687467836,2.30319229257411e-05,0.000208673398972708
"NM_001106225",4.96187736351296,0.138065118451785,0.417974323712012,0.473814663785873,0.624292429565609
"NM_001025002",151.595728035952,0.0971478481021911,0.440433999717951,0.479384669123468,0.629969809119564
"NM_001108470",36.7183436393068,-0.0943280649723077,0.309120720664656,0.675309473081451,0.788195742264778
"NM_001024775",1633.4256190395,-0.282913326866302,0.14215256448685,0.0352484956645764,0.089733835384224
"NM_012695",2711.28839904577,1.62193207725569,0.481772243425148,5.9201564791989e-05,0.000471126138351889
"NM_207591",1730.82147148475,0.692466864593765,0.108266441500142,4.96968998386913e-11,2.03036776664393e-09
"NM_001271132",3790.18566307087,-0.422852345967061,0.168586276097594,0.00665674100996267,0.0239703747377096
"NM_022952",1303.19002278973,-0.0654031622703991,0.119931530715028,0.570414452887928,0.707705445612817
"NM_001100830",1677.82552451869,0.0416471663069389,0.143133315548835,0.760144820304169,0.849857413501502
"NM_001106229",122.574074131361,0.0523446609877735,0.233099192042173,0.79378860399922,0.871154060110987
"NM_001012064",1850.66474499186,-1.1103387920302,0.199859866301302,3.72137912631218e-09,1.01736210443211e-07
"NM_001172809",453.706957460067,0.258855414530807,0.164819450720659,0.0907281754729653,0.185403988182947
"NM_001135742",935.319825942023,0.21240738775092,0.195860629482536,0.228404973313104,0.370395552119081
"NM_031508",90.5155268978878,0.76094485316395,0.375505612694703,0.00818450113502946,0.0283299740075508
"NM_053628",1207.03456687453,-0.125723465776266,0.132329100715649,0.31869333897005,0.472026926587715
"NM_021694",1866.53930170819,-0.0647242723267093,0.107375753633333,0.534205771384427,0.678384888483179
"NM_001107493",747.940935662907,1.0330128832431,0.170443971100421,2.12815536477419e-10,7.42489760598996e-09
"NM_173294",21081.5214453646,-1.32824869966893,0.337844071979359,7.12268964441697e-06,7.55582617684774e-05
"NM_001012065",632.766638066127,0.733630952006279,0.199204424474832,6.00802669021452e-05,0.000477082466224404
"NM_017093",2389.60406445103,-0.0461498947803946,0.1295203080184,0.70845881885405,0.813968924498089
"NM_012693",15470.4984966426,-1.65908456876892,0.507221883127014,6.76575013314377e-05,0.000523999957457717
"NM_001100845",10.9670230001427,-0.430512179289287,0.581535129586456,0.0939192566833598,0.190259615036043
"NM_031675",7993.94808229931,0.0926889428998239,0.121160448065299,0.444119732292309,0.595156183135286
"NM_001082549",32.3140124041895,0.267150796695777,0.385104216150126,0.270903461886069,0.420097226771257
"NM_130824",50.8333140365408,-0.194317619279454,0.279591983423489,0.379139690912626,0.532689252565238
"NM_001191623",108.868522198971,0.0366631453287441,0.298143801610779,0.871824472589536,0.922309516375307
"NM_001100991",121.098590315471,0.0416826498333864,0.199317178968754,0.816460388340525,0.885774893174963
"NM_001127579",399.988936004251,-0.430193803479335,0.164135025218908,0.0047557996533824,0.018223932423526
"NM_001098240",832.610260491742,0.147224691729216,0.147054128573558,0.289946820650478,0.441590293645892
"NM_144749",14.3615895052211,0.176511102114713,0.373690261555443,0.44004952034434,0.591215675866051
"NM_172317",8.45733647140338,-0.117918815838622,0.399669045766511,0.561731091004221,0.700950390497028
"NM_001127599",389.539998904691,0.171228694468836,0.154775315671802,0.23788774603471,0.382037194775774
"NM_001009641",1290.67486866822,0.151891286463277,0.130033280904928,0.222065121675003,0.362737171107058
"NM_001106246",286.224519107916,0.0359684867589023,0.170742126213277,0.820887061383594,0.888822542325685
"NM_012831",1476.23945779425,0.389394186231433,0.144089990543255,0.00422227871465343,0.0166080325962925
"NM_001106248",768.891172951331,-0.00709641621470569,0.136113698776094,0.955147395356609,0.975110996281388
"NM_001100821",78.9734648794732,0.347050210522493,0.395621283438131,0.173573878471383,0.301117115138201
"NM_001107507",854.761537059734,0.436970742972951,0.194188945461319,0.0128402632595554,0.0401577954531912
"NM_023098",3375.0104951658,-0.660148955874081,0.316665784681941,0.00924741233875087,0.0311936960107035
"NM_022797",17.502607653189,-0.166728916836717,0.362274454865853,0.467148755747373,0.617285658971219
"NM_001039665",98.4192581749003,1.31057194181944,0.416792422441373,0.00014871249369088,0.00100144013827376
"NM_138529",2629.43039730158,-0.488572701837489,0.175108529341975,0.00245626596696842,0.0106866045039521
"NM_001107518",762.208961939244,-0.0299703880359547,0.141502228103075,0.822268104060058,0.889582736733855
"NM_001107520",1617.63210217478,0.144197307728013,0.152143056606768,0.313362013073447,0.466835912115654
"NM_001271493",17.5504545566705,-1.03507570136292,0.679422927421338,0.011358792522876,0.0366223417459012
"NM_001191837",915.702992809147,0.0516482240327545,0.142061201010766,0.702748043746469,0.809269226527018
"NM_001141935",31.9481604385268,0.2226955747324,0.461487741705209,0.260296932912549,0.407850483705292
"NM_001100846",917.520683302081,-0.68988669792888,0.191675125157402,9.04346243995776e-05,0.000662071301238853
"NM_012999",1928.7646480204,0.669104050298174,0.13884621982273,4.72358411342999e-07,7.35300133237898e-06
"NM_001014020",192.090178994506,0.0859852759384434,0.236939553872908,0.670861291106772,0.784837725065299
"NM_001108915",151.479669050612,-0.274489063555789,0.211621423851115,0.140763756096978,0.257317644628375
"NM_153300",179.051353693351,-0.689354465196532,0.281437826437529,0.00361460227716601,0.0146910055569728
"NM_001191624",471.335478487604,-0.692552162514291,0.188050421702863,6.53616563191657e-05,0.000510536320502936
"NM_001108486",759.236486121894,-0.036310282609426,0.18384656697775,0.826854055947799,0.892469659680447
"NM_001025681",475.753705588653,0.0154099495997881,0.182436412379209,0.928960032433242,0.958167128713405
"NM_052807",36.0631112590419,0.0311832715606448,0.270669911866074,0.886105432390478,0.931270794871507
"NM_001191625",121.067031904608,0.428756000535421,0.206554705984888,0.0197714731210171,0.0567481038391167
"NM_001107523",1472.42272113104,-0.230014072837272,0.108518268798768,0.0284569733305702,0.0756548049925817
"NM_001107527",418.818000137869,-0.15320815167009,0.194420612865895,0.380377129325796,0.533715400951238
"NM_001115039",828.336567124867,0.780350674001119,0.122942860682965,5.56697286558489e-11,2.22476479246465e-09
"NM_001191949",6.51822197710974,0.564346296890225,0.757763883041617,0.0464071556060183,0.110920974360622
"NM_001108489",838.091709415481,-0.0486579676346034,0.200647179321787,0.784661091463196,0.86476387837751
"NM_001106272",1658.9752571825,-0.41122622395735,0.113349375500757,0.000169576866288986,0.00111930916547505
"NM_198767",1060.17604864694,-0.263420831660669,0.171523991322007,0.0948361082039783,0.191582069862355
"NM_053309",327.208087510223,0.226708788906241,0.257228417152196,0.285016825711422,0.436206624482037
"NM_001011932",1376.79096176106,-0.303901304995073,0.12828567557469,0.0131792218599436,0.0410776086899547
"NM_001107533",83.5922160863344,-0.40824381328341,0.30248766443376,0.0840877687866732,0.175123096260288
"NM_001107534",605.198279788976,0.367180704367755,0.200425246787332,0.0408674726496019,0.100838240776633
"NM_001105749",115.528066393471,-0.240366285886016,0.20034400147114,0.179104980414564,0.308231089062959
"NM_001170432",557.333390875948,-0.950590727941775,0.275797493416531,8.85654732211235e-05,0.000653683378576324
"NM_001007630",1934.2980234985,-0.250207467748784,0.144733262474312,0.0652287056913335,0.144418177149374
"NM_053524",454.473386310339,-0.387394746315834,0.702112147206444,0.0173407397028716,0.05124596612961
"NM_145774",585.548194710041,-0.731129261498638,0.285775965647539,0.00239434152190249,0.0104585903520304
"NM_001013897",689.874210116169,0.77592683275479,0.126314490715043,2.08571423989097e-10,7.29999983961838e-09
"NM_001108491",133.512626270771,-0.602735716573123,0.245108941598468,0.00455873446019106,0.0176224029959549
"NM_001024885",342.521847628712,0.165289644001848,0.147796514306838,0.235924182795971,0.379824797929589
"NM_017198",455.172326956998,0.59057627136256,0.199162608183814,0.00108651813894736,0.0053836043043424
"NM_053417",62.5932864231392,-0.11783407029358,0.235228095417511,0.556171223188745,0.696719678883428
"NM_001034921",289.231354731348,-0.0114886607774569,0.17321345641318,0.941494259575159,0.967499040631125
"NM_001108493",168.32818092842,-0.943374241290725,0.218042868350058,2.63647131892081e-06,3.23741003295416e-05
"NM_153473",225.331956645068,0.109875168348273,0.198178387516331,0.536916259999454,0.680589353794003
"NM_012910",134.060594417458,-0.320255573747916,0.245711153082536,0.119181883365342,0.226257950731232
"NM_017204",27.0905316195265,0.184111355204027,0.344461971579677,0.431651313323357,0.583704348821792
"NM_080786",6051.95130356205,-0.671018183153801,0.314141798603935,0.00815599291296908,0.0282444725119862
"NM_053366",3295.58027917557,0.414162222790379,0.159519338871192,0.00541432838593672,0.0202431386488594
"NM_001191602",387.503169156483,-0.0342080449174466,0.186720108905486,0.839009921250659,0.901076933991376
"NM_001108494",1054.01641522407,-0.560190997136645,0.130625642874377,7.38807516782185e-06,7.78475034461766e-05
"NM_001107539",1731.55277748479,-0.103988738946299,0.170175561390479,0.506035779674036,0.65342888246007
"NM_031074",3132.74072097475,-0.0705922389305269,0.130331961650845,0.570091918276239,0.707385139647269
"NM_001107540",500.347105779764,0.283297635076856,0.154746295735136,0.0507557263564704,0.118884363311511
"NM_001108496",1247.29611153049,-0.0931337722504647,0.115512207322395,0.403588820393471,0.556936355615802
"NM_033234",7025.3618080237,-2.21482405831432,0.314380878966308,1.17680419307623e-13,8.23762935153358e-12
"NM_001100582",1445.92310278439,-0.899848345717443,0.252275499456705,6.22849150220399e-05,0.000491380074179316
"NM_001106290",2870.07625270365,0.342764493725462,0.277881200321616,0.126835677115126,0.236780039323125
"NM_001107547",1694.45988343879,-0.564711312924988,0.220961883678914,0.0038713672439447,0.0154987807375641
"NM_001134970",1240.39210849537,0.120030634579801,0.141491230398859,0.371733220276063,0.52571716520833
"NM_031544",27.7232134155589,-0.162678694770151,0.37724802282181,0.470626118698728,0.621283008348231
"NM_001106288",1446.55012231563,0.000961080116197431,0.115402532740057,0.994077072245875,0.997071007025844
"NM_001079884",130.073306019051,0.119052205586946,0.209021303214446,0.520189447643792,0.665992780708909
"NM_001139508",734.487219829791,-0.18594590616757,0.185585401982829,0.269350617520161,0.417925072221738
"NM_001198589",236.267086531344,-0.0139439330470368,0.223422227627128,0.941056175909742,0.967194180608628
"NM_020656",693.153052221914,-0.0551238975837861,0.139577193318141,0.676628610617251,0.788601877407734
"NM_001014022",196.135708766866,0.166599980346861,0.200174013364016,0.352653920810489,0.506689317519581
"NM_017229",1834.95445804192,-0.308857735635025,0.153952411961743,0.0319106000855595,0.0829072092057446
"NM_001106285",426.896569777816,-0.654225983142911,0.242362355580811,0.00200204631882963,0.0090026550916275
"NM_080781",4184.16524768851,0.296069192516443,0.158034962680287,0.0448142097651539,0.107892565341782
"NM_001013434",635.08440647785,0.348368835201214,0.207955419236779,0.0593202203369115,0.134114219605566
"NM_001108500",934.202815827083,-0.0927554396167729,0.182865313054437,0.576931870850109,0.71361634897498
"NM_001108501",119.957933749391,0.156140603668834,0.25730397248793,0.462172299063436,0.612698862087715
"NM_001079706",81.3976032364483,-0.806753797652568,0.30755764009378,0.00171832893651367,0.00790143724363399
"NM_144748",1316.45181957933,0.570471710140885,0.413460864026263,0.0445416949064838,0.107396495616994
"NM_017100",179.496379611773,-0.936984486646208,0.561650085585518,0.00975874357691942,0.032499573306165
"NM_001107548",118.540332225716,0.948161916430852,0.256175295012437,3.53818838760973e-05,0.000302369287557006
"NM_001159493",116.714479335823,0.119290923664352,0.193100761284384,0.493743731890597,0.64180761820125
"NM_001134574",568.990291664418,0.246773644007751,0.156106151284673,0.0910123634280395,0.185742966401886
"NM_001011935",2398.81653084953,-0.111243527901921,0.125342607523147,0.339921134811271,0.493948601292591
"NM_001012469",34.6371419185362,-0.0633259445247237,0.309885022396344,0.77704637087265,0.860340481149549
"NM_001009645",227.417398953208,-1.02895643165897,0.536007179328579,0.00526128486681891,0.0198086744386228
"NM_001109154",53.0545618416766,-0.320115431604541,0.323355944690031,0.183338394591629,0.313747891087201
"NM_198736",101.80392869512,0.86574248775397,0.256361529244315,0.000136271604043119,0.000936015580271176
"NM_001109156",392.390049410431,-0.993192478280622,0.245481323265478,7.83795680920235e-06,8.1959224865018e-05
"NM_001107552",256.799105415361,0.0237140817399705,0.228938715609622,0.905720146407032,0.943941622476366
"NM_001039608",802.440485870788,-0.0305943903917083,0.136298223057593,0.812537206537189,0.883400773309589
"NM_001191631",23.913945640815,-0.00762927607842244,0.398888792344415,0.963612149575997,0.97932799247123
"NM_022849",777.950884782556,-0.0734320841533065,0.333770606830175,0.740481972702048,0.83646826432559
"NM_001004415",78.2814673983757,2.68609750884401,0.774346738737328,2.31153187913026e-05,0.000209256469123901
"NM_001107555",316.081674358056,-0.33711155566657,0.203037805987395,0.0623956879657595,0.13965959485615
"NM_001009706",1659.75586548009,-0.134834652250211,0.163798484358749,0.374743426105778,0.52868167559724
"NM_001012068",248.219826538102,-0.102806031334252,0.161399537296003,0.49365267029665,0.64180761820125
"NM_001143858",1012.8750857028,-0.134004232729801,0.124269102728451,0.259820191935304,0.40731525455171
"NM_053767",50.1117365763224,0.0726153275584867,0.264634134281507,0.73510091025171,0.832861752955288
"NM_012861",613.61010067087,0.533380150758864,0.36254227631069,0.0450958917926217,0.108518469630154
"NM_001025058",2.88472166689805,-0.0285622393659697,0.420843898620884,0.84634239834872,0.906471392442494
"NM_031811",3240.17381699842,0.245703578234696,0.158532401067314,0.096967099272764,0.194536376244989
"NM_001033691",1000.08202379044,-0.000408960744608626,0.336667363412983,0.993281699077773,0.996762378526687
"NM_001015024",88.8682850618417,-0.96016761129789,0.376553198569572,0.0014831477980123,0.00699261874738533
"NM_181480",963.937571660435,0.336726456730811,0.128234265627339,0.00597496201887305,0.021976182258171
"NM_001106319",1413.06404554335,0.338956021287315,0.167777037619534,0.0290389918506298,0.0768452974809588
"NM_001107564",74.041432022674,-0.347428752800303,0.280432683191109,0.126905558345845,0.236870259208701
"NM_001108512",1090.84863689885,-0.557918394459044,0.138147740981706,2.23938735174438e-05,0.0002039011350097
"NM_001106321",4440.98971066357,-2.02163741195415,0.417113822661905,7.72361532069809e-08,1.515759506687e-06
