"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1377162_at",-0.286487799999999,6.01362866666667,-3.45834368119678,0.00242185078066713,0.0117405497716004,-2.63549179505771
"1392824_at",-0.242555677777777,4.16846290555556,-3.45828542043975,0.00242217972714841,0.0117405497716004,-2.63562458636114
"1388835_at",-0.323260722222221,7.44232077222222,-3.45795661127207,0.0024240370415885,0.0117473101441142,-2.63637401646556
"1378314_at",-0.342323166666666,5.31736357222222,-3.45790478236399,0.0024243299303812,0.0117473101441142,-2.63649214452949
"1389955_at",0.191633022222222,3.50443307777778,3.45730937154274,0.00242769713212996,0.0117617935990201,-2.63784916756522
"1380852_at",-0.214042511111111,4.55492403333333,-3.45698755386085,0.0024295190053715,0.0117687868454904,-2.63858260904775
"1390967_a_at",0.248817222222222,7.0382777,3.4567522697464,0.00243085184448478,0.0117734093617244,-2.63911882422352
"1376728_at",-0.390876555555554,8.83394527777778,-3.45624678501486,0.0024337177464249,0.0117854544061146,-2.64027079766858
"1393762_at",-0.438049199999999,6.12442144444444,-3.45595158332433,0.00243539295936245,0.0117917305999086,-2.64094352676974
"1394459_at",0.597980133333333,5.44343381111111,3.45544042916607,0.00243829633886613,0.0118039504735986,-2.64210835026374
"1390469_at",0.244256633333334,5.20699163888889,3.4552503960648,0.00243937660207458,0.011807342093061,-2.64254138829361
"1374039_at",-0.204427033333333,7.68840789444444,-3.45474780298925,0.0024422359106574,0.0118193424502855,-2.64368664271125
"1373986_at",-0.374858722222221,8.77862963888889,-3.4544695561267,0.00244382030319828,0.0118251700029817,-2.64432066276955
"1390794_at",0.231821633333334,7.94478552777778,3.45425070349866,0.00244506720221071,0.011827695314911,-2.64481933635602
"1388884_at",0.204007833333333,11.6938649722222,3.45423444578244,0.00244515985443968,0.011827695314911,-2.64485638056242
"1369447_at",-0.217210788888889,5.53791648333333,-3.45417771952658,0.00244548316263794,0.011827695314911,-2.64498563447051
"1383945_at",0.28660978888889,4.92284461666667,3.45398911444975,0.0024465584087465,0.0118295515070357,-2.64541537758987
"1373481_at",0.2353685,8.27876041666667,3.45397696056696,0.00244662771450059,0.0118295515070357,-2.64544307041828
"1380780_at",-0.2340381,3.49106536111111,-3.45322240883993,0.00245093421268349,0.0118485314907887,-2.64716227970257
"1393795_at",-1.02019342222222,5.9524438,-3.45310871789665,0.00245158373257486,0.0118498294217199,-2.64742131049445
"1370567_at",-0.229982222222222,6.57557036666667,-3.45258987990735,0.00245455001596455,0.0118615099255501,-2.64860339067232
"1393572_at",-0.423115422222221,6.44246862222222,-3.45255263137894,0.00245476310752244,0.0118615099255501,-2.64868825304679
"1378009_at",-0.368587777777777,6.73632938888889,-3.45248463346947,0.00245515215712371,0.0118615468283968,-2.6488431703387
"1389905_at",-0.489078,5.03078524444444,-3.45221602232674,0.00245668960597448,0.0118671311053433,-2.64945513006914
"1392963_at",-0.600319688888889,4.92649764444444,-3.45110533587935,0.00246305687884831,0.0118946129692251,-2.65198540480216
"1381525_at",-0.392394666666666,6.92554431111111,-3.45109020162793,0.00246314375130421,0.0118946129692251,-2.65201988094574
"1395152_at",0.31582878888889,5.77252078333333,3.45029369560559,0.00246772004051718,0.0119148619065431,-2.65383428276724
"1376839_at",0.328224355555556,8.39064143333333,3.45015545348945,0.00246851515386071,0.0119168507870094,-2.65414918042317
"1382543_at",-0.351854522222222,7.01359650555556,-3.45004272338709,0.00246916371845159,0.011918131690226,-2.65440596257354
"1375412_at",0.402097333333333,8.30888977777778,3.4492610861904,0.00247366527648197,0.0119380068952999,-2.65618635379298
"1397634_at",-0.324723666666665,6.6085275,-3.44896801867488,0.00247535516895905,0.0119440081349581,-2.65685386756219
"1395781_at",0.432458622222222,6.38422838888889,3.44891224219567,0.00247567691687642,0.0119440081349581,-2.65698090680636
"1393251_at",-0.238777522222222,4.41041105,-3.44779137545572,0.00248215137084775,0.0119733869213579,-2.65953373394699
"1396251_at",-0.169939633333333,3.95487431666667,-3.44755293315623,0.00248353082557504,0.0119781831799873,-2.66007676957805
"1386229_at",0.240270022222223,7.11045902222222,3.44699902747507,0.00248673822829071,0.0119917928611587,-2.66133821299906
"1380306_at",1.57304173333333,7.43043444444444,3.44687309466502,0.00248746801198556,0.0119934523573239,-2.66162500011284
"1373191_at",0.297340466666667,7.08761702222222,3.44675996404935,0.00248812378589131,0.011993706763923,-2.66188263041545
"1374415_at",0.248177533333333,5.83875062222222,3.44673093198975,0.00248829210073737,0.011993706763923,-2.66194874424182
"1370188_at",0.188578666666668,10.2446156666667,3.44587881914776,0.00249323724904624,0.0120149297685251,-2.66388916988111
"1393415_at",-0.947254777777777,5.90864633333333,-3.44583912379408,0.00249346785189431,0.0120149297685251,-2.66397956080705
"1374152_at",0.482407855555556,6.83619169444444,3.44516287899959,0.00249739958901151,0.0120320108162152,-2.66551940669489
"1371883_at",0.261905711111111,4.9804863,3.44445430834497,0.00250152579889282,0.0120500233611784,-2.66713277519896
"1378745_at",0.691769977777778,5.04488298888889,3.44415354886435,0.00250327922951616,0.0120566022547194,-2.66781755828974
"1368178_at",-0.533470166666666,8.58699530555556,-3.44392670534333,0.00250460252731876,0.0120611077728532,-2.66833403571246
"1384608_at",0.416473633333334,6.01146678333333,3.44360259214448,0.00250649444169478,0.0120683496891571,-2.66907196126448
"1386071_at",0.281514644444445,4.06284886666667,3.44304968527321,0.00250972510860818,0.0120820342341495,-2.67033075124767
"1377096_at",0.211310111111112,7.59982171111111,3.44295596572374,0.00251027312227063,0.0120828020166374,-2.67054411505772
"1380562_at",0.288583288888889,7.84626881111111,3.44248954557017,0.00251300220437107,0.0120940661643045,-2.6716059538271
"1370571_at",-0.250391233333333,4.55821550555556,-3.44185955304025,0.00251669299156136,0.0121099544088762,-2.67304011666919
"1382372_at",-0.5119205,4.70550819444444,-3.44123003869995,0.00252038629052538,0.0121243938498047,-2.67447312186781
"1381058_at",0.240931922222223,3.80257052777778,3.44121518026398,0.0025204735277336,0.0121243938498047,-2.67450694427566
"1393274_at",0.320960122222222,5.39168545,3.44043664727137,0.00252504861687804,0.0121439183349065,-2.67627907293136
"1376827_at",-0.32027301111111,6.88420512777778,-3.44039164058557,0.00252531335000613,0.0121439183349065,-2.67638151575836
"1392353_at",-0.306691522222222,5.86589938333333,-3.4394223228419,0.00253102157339172,0.0121694866899983,-2.67858776102087
"1368837_at",-0.241244966666667,7.45073215,-3.4389732566918,0.00253367037251596,0.012180339297399,-2.67960981611844
"1377332_at",-0.217103522222222,3.96193542777778,-3.43834288518141,0.00253739318379427,0.0121963509463397,-2.68104445487753
"1377709_at",-0.249548044444444,5.03766378888889,-3.43816229568394,0.00253846068743023,0.0121995964948838,-2.68145543889884
"1373022_at",-0.273461222222221,8.80230494444444,-3.43804887637491,0.00253913135881364,0.0122009341977357,-2.68171355466678
"1390915_at",0.323248055555555,5.82674952777778,3.43770558011871,0.0025411623989501,0.0122088072678741,-2.68249480277386
"1382479_at",-0.257840155555555,3.57282313333333,-3.43750354892946,0.00254235841903053,0.0122126667397946,-2.68295456069523
"1369148_at",-0.257027855555555,7.27396156111111,-3.4371336814778,0.00254454945735486,0.0122213040269157,-2.68379624137272
"1397878_at",0.2982375,5.36844658333333,3.43693844625833,0.00254570674798138,0.0122249743909007,-2.68424051441236
"1377405_at",0.281850000000001,7.50405557777778,3.43643758975834,0.00254867802413213,0.0122373533846665,-2.6853802220674
"1395275_at",0.404818044444444,4.76690041111111,3.43565510724051,0.00255332682741967,0.0122577818780371,-2.68716068654945
"1390825_at",-0.240964388888889,8.09287125,-3.43353870658312,0.00256594228680948,0.0123164437687125,-2.69197581599474
"1375298_at",-0.205719166666667,8.77361430555556,-3.43326202124504,0.00256759606839428,0.0123224799584867,-2.69260525848203
"1387056_at",-0.234652422222222,7.43177515555556,-3.43307278322659,0.0025687277689483,0.0123260090860242,-2.69303575582023
"1382024_at",0.376129955555556,7.79159282222222,3.43249828299993,0.00257216645267196,0.0123406054476466,-2.69434264704753
"1393271_at",-0.242132677777777,5.45713657222222,-3.43223265380426,0.00257375790839137,0.0123463361396056,-2.69494688905486
"1373316_at",-0.239890222222222,3.72876905555556,-3.43050701913654,0.00258412019471224,0.0123941323157551,-2.69887198641447
"1382891_at",0.260105044444445,3.79921145555556,3.43020052898911,0.00258596491654793,0.0124010675311833,-2.69956906836985
"1383005_at",0.341849855555556,5.87201258333333,3.42932813421352,0.002591222814575,0.0124243660669855,-2.70155315432261
"1375282_at",0.263888544444445,7.99577500555556,3.42885828319297,0.00259405893642824,0.0124360473044523,-2.70262167992043
"1372124_at",0.319453133333334,8.28429715555556,3.42836654637468,0.00259703042659753,0.0124483738034458,-2.70373993590005
"1377731_at",0.263872611111112,9.15288041666667,3.42829308011018,0.00259747465854352,0.0124485844361296,-2.70390700144909
"1373944_at",-0.362895633333333,6.65162890555556,-3.42799354346667,0.00259928665256616,0.0124553490921656,-2.70458815118568
"1385502_at",-0.224391688888889,6.30455337777778,-3.42751025570374,0.00260221283091991,0.0124674498272652,-2.70568711953473
"1382492_a_at",0.341490111111111,8.61253311111111,3.42731867180813,0.00260337371435976,0.0124710904409849,-2.70612275874258
"1369689_at",0.228376788888889,6.66192171666667,3.42706699861787,0.00260489947483378,0.0124764775554991,-2.70669502403434
"1390532_at",-0.664209055555554,9.43946080555556,-3.42638595077278,0.00260903270450347,0.0124943498733221,-2.70824356346909
"1379919_at",-0.241574533333333,6.5830022,-3.42614166988562,0.0026105167942266,0.0124995322222714,-2.70879897954566
"1372332_at",-0.396397677777778,5.11225032777778,-3.42568815441771,0.00261327425125054,0.0125108091040087,-2.70983009957668
"1367811_at",0.743974411111111,6.57787681666667,3.42507090956122,0.00261703180331112,0.0125268696400143,-2.71123341863618
"1379764_at",-0.249255766666666,3.91495703888889,-3.42463082925018,0.00261971408032559,0.0125377790372492,-2.71223390903088
"1369886_a_at",-0.332601811111111,5.31520326111111,-3.42432468941479,0.00262158158396602,0.0125447862255361,-2.71292987522756
"1375912_a_at",0.205508611111112,9.22220052777778,3.42423109086111,0.0026221528112011,0.0125455892731604,-2.71314265514865
"1376738_at",0.232937322222222,7.90809721666667,3.42406888430609,0.00262314303869139,0.0125483964559704,-2.71351139965264
"1384336_at",0.375448788888889,6.44099282777778,3.42399702318291,0.00262358184878529,0.0125485653514878,-2.71367476019815
"1392097_at",-0.228191466666666,5.53448243333333,-3.42387708426321,0.00262431439970853,0.0125501389384185,-2.7139474130497
"1382271_at",0.300477411111111,4.31027428333333,3.42379096647494,0.00262484050503503,0.0125507249179097,-2.71414317995391
"1368617_at",0.493019433333334,4.84753376111111,3.42368606810387,0.00262548148324215,0.0125518598996691,-2.71438163795526
"1387673_a_at",0.425329444444445,8.7371865,3.42306569485619,0.00262927539417913,0.0125680657060524,-2.71579184822008
"1369975_at",0.294338611111112,8.62177986111111,3.42129608908675,0.00264012703677722,0.0126179976512578,-2.71981407552825
"1385462_at",0.217418122222222,5.96888408333333,3.42121661395368,0.00264061542635631,0.0126183926158966,-2.71999470549646
"1382654_at",-0.287296033333333,4.42667567222222,-3.42103192326439,0.0026417507274381,0.0126218783027496,-2.72041446354645
"1371041_at",0.167577500000001,11.2487530277778,3.42088237708926,0.00264267034446962,0.0126243325718373,-2.72075434200007
"1369195_at",-0.498901166666666,5.57198717222222,-3.42061458413799,0.00264431789093657,0.0126302629534997,-2.72136295375574
"1399073_at",0.416833,8.17019514444444,3.42036056769734,0.00264588161081151,0.0126349432508083,-2.72194024385038
"1390995_at",0.323522522222223,6.61716126111111,3.42032342479555,0.00264611033771228,0.0126349432508083,-2.72202465564499
"1382995_at",-0.282003688888889,6.03912141111111,-3.41960365979761,0.00265054649853688,0.0126541826155969,-2.72366036103679
"1387976_at",-0.400739955555554,6.66784605555556,-3.41845826097164,0.00265762102907871,0.0126843807989845,-2.72626315133472
"1369771_at",-0.285188544444444,4.40512172777778,-3.41844750424782,0.00265768755542568,0.0126843807989845,-2.7262875936681
"1389911_at",-0.326710122222221,6.13880048333333,-3.41822949900397,0.00265903618895631,0.0126888700997932,-2.72678295906391
"1371463_at",0.332010500000001,8.79393291666667,3.41788526202949,0.00266116708920199,0.0126970904122573,-2.72756513887856
"1369955_at",-0.293177033333332,7.65184661666667,-3.41780404347281,0.00266167009346342,0.0126975422973798,-2.72774968165956
"1382427_at",0.240422022222222,7.44656351111111,3.41747602129329,0.00266370255521887,0.0127052892277226,-2.72849499343813
"1383994_at",-0.204867677777777,6.31913176111111,-3.41702171516318,0.00266651999984212,0.01271677740762,-2.72952720792295
"1381966_at",0.268180333333334,7.0416626,3.41642694575627,0.00267021296474524,0.0127324368277541,-2.73087850850514
"1375874_at",0.337625111111111,9.98882705555556,3.41621653774617,0.00267152060325328,0.0127367191845123,-2.73135653479372
"1387631_at",1.38891734444444,5.20754529444444,3.41593239857837,0.0026732874608272,0.012741669749074,-2.7320020583828
"1367780_at",1.05290728888889,7.62499055555556,3.41591777777886,0.00267337840807447,0.012741669749074,-2.73203527435739
"1392204_at",-0.235946522222222,4.69342547222222,-3.41575065929638,0.00267441816771443,0.0127446721725025,-2.73241493644944
"1395030_at",0.771612044444444,6.81969901111111,3.41457831171497,0.00268172330751644,0.0127775261437803,-2.73507815068231
"1379294_at",-0.229428222222222,9.31052766666667,-3.41408619702042,0.00268479560215319,0.012790205029314,-2.73619601061242
"1385905_at",-0.302250211111111,5.21014101666667,-3.41395708394008,0.00268560223232554,0.012792088194684,-2.73648928936128
"1372334_at",0.286870633333333,7.98712540555556,3.41279524428812,0.00269287148820237,0.0128247489144878,-2.73912825835335
"1395985_at",0.411038288888888,4.90348815555556,3.41257087702901,0.0026942775023488,0.0128294803315794,-2.73963785159285
"1387395_at",-1.07232872222222,5.41871103888889,-3.41228984051426,0.00269603965395188,0.0128345621342166,-2.74027614182684
"1370137_at",0.266449177777778,5.14890144444444,3.41226904102709,0.00269617011552901,0.0128345621342166,-2.7403233810626
"1369039_at",0.204118655555556,7.35017532777778,3.41218096028235,0.00269672265702463,0.0128352277182138,-2.74052342681443
"1398399_at",0.209750911111112,6.4392678,3.41201620066499,0.00269775651269958,0.0128371034143359,-2.74089761904157
"1385277_x_at",-0.336659466666666,5.47077476666667,-3.41198659769312,0.0026979423105598,0.0128371034143359,-2.74096485102775
"1377593_at",0.310057555555556,9.15328766666667,3.41172707780789,0.00269957167872577,0.0128428911789342,-2.74155424579166
"1394004_at",0.209640277777778,4.58242273888889,3.41086914263418,0.00270496500273487,0.0128665810064319,-2.74350261288576
"1383156_at",0.270156277777778,6.51439317222222,3.41070362626149,0.00270600671973233,0.0128695676673736,-2.74387848453373
"1380072_at",0.263045377777778,6.44882408888889,3.41047011427311,0.00270747705227386,0.0128745915670741,-2.74440875920487
"1389833_at",0.365295433333333,6.90319356111111,3.40962311004403,0.00271281687783474,0.012897444278113,-2.74633211029557
"1396100_at",0.322117877777778,7.27727102777778,3.40957629249337,0.00271311233375398,0.012897444278113,-2.74643841835531
"1383321_at",-0.312550999999999,9.74736538888889,-3.4088661243489,0.00271759792867727,0.0129167932116666,-2.74805094004719
"1372304_at",0.18322327777778,8.20801569444444,3.40822366541144,0.00272166211808193,0.0129341335895828,-2.74950964106763
"1379407_at",0.282540855555556,6.54509618333333,3.40780926694609,0.00272428675916937,0.0129446285597263,-2.75045049174293
"1391427_at",0.618336311111112,5.800804,3.40649826299963,0.00273260650598917,0.0129821768606412,-2.75342679085519
"1374398_at",0.280701666666668,8.08553134444444,3.40555153244057,0.00273863002197839,0.0130088063316796,-2.75557590601394
"1385527_at",0.330149522222223,4.28600416111111,3.40543192283987,0.00273939195616816,0.0130104383697119,-2.75584741284394
"1368004_at",0.220538166666667,9.04891241666667,3.4051525224246,0.00274117259555322,0.0130169073979401,-2.75648162536518
"1391128_at",-0.312428533333332,7.336257,-3.40451080190216,0.00274526662354692,0.0130343582787306,-2.75793821640152
"1370280_at",0.204450944444445,10.2351659722222,3.4039747668214,0.002748690996062,0.0130486248338471,-2.75915486278632
"1369022_at",-0.218964399999999,5.46466971111111,-3.40296418867766,0.00275515829893259,0.0130773302714446,-2.76144844361636
"1377887_at",-0.241284611111111,10.3703691944444,-3.40285136043544,0.00275588128010897,0.0130787657454767,-2.76170450396882
"1380674_at",-0.233467366666666,4.89846076111111,-3.40269400378077,0.00275688990107301,0.0130815561540234,-2.76206161634927
"1368065_at",0.4519301,7.29207548333333,3.40261843569105,0.00275737440420182,0.0130818591298661,-2.76223311241568
"1392730_at",0.315158388888889,6.38233488333333,3.40252575913854,0.00275796871178372,0.0130823628275091,-2.76244343341989
"1392945_at",-0.329304111111111,5.54308992222222,-3.40247069064041,0.00275832190938542,0.0130823628275091,-2.7625684056226
"1375549_at",-0.510005944444444,6.51209377222222,-3.40230659131465,0.00275937467034086,0.013085360303893,-2.76294080860886
"1398406_at",-0.582559488888889,4.2483871,-3.40220090804657,0.00276005287802956,0.0130865809504256,-2.76318064101946
"1382448_at",-0.221463677777778,4.57892085,-3.40213025465238,0.00276050637747873,0.0130867359501846,-2.76334097721794
"1367614_at",-0.497759833333333,7.18702271666667,-3.40202206210873,0.00276120096914252,0.0130880336746476,-2.76358650054105
"1386950_at",0.324147111111112,10.2039415555556,3.40183394129194,0.00276240910485193,0.0130917648204496,-2.7640134014616
"1386610_at",-0.310462344444444,4.48072625,-3.40136789649246,0.00276540433535168,0.0131039630390221,-2.76507096494696
"1385557_at",-0.376662222222222,5.22461806666667,-3.40121294171073,0.00276640092146257,0.0131066883389038,-2.76542258439403
"1385669_at",-0.438313333333333,5.09613307777778,-3.40083158190693,0.00276885512256007,0.0131146537285137,-2.7662879376289
"1375430_at",0.289778044444444,6.50692037777778,3.40082063952814,0.00276892557257215,0.0131146537285137,-2.76631276686593
"1392913_at",-0.255067466666666,7.14668461111111,-3.40068774246634,0.00276978134024893,0.0131166402850505,-2.7666143204451
"1383817_at",-0.3966689,5.15102369444444,-3.40062452027952,0.002770188539574,0.0131166402850505,-2.76675777527785
"1372324_at",0.297425722222223,7.05982251666667,3.40053445944551,0.00277076870165818,0.0131173901435329,-2.76696212730314
"1372860_at",0.385703000000001,9.22056583333333,3.40025942746906,0.00277254116480654,0.0131237835135949,-2.76758617785055
"1394601_at",-0.369418544444444,4.42388688333333,-3.39890971140683,0.00278125562435405,0.0131630297765616,-2.7706484972017
"1397763_at",0.197899511111111,4.53438485555556,3.39880345968036,0.00278194277851706,0.0131642785254263,-2.77088955350089
"1397540_at",0.283137533333334,8.29471834444444,3.39810990348413,0.00278643225348299,0.0131829379143733,-2.77246299313006
"1370950_at",-0.300267666666666,10.6763476111111,-3.3980633613076,0.0027867337807997,0.0131829379143733,-2.77256857810013
"1373454_at",0.271117077777778,7.96536310555556,3.39719159319233,0.00279238751369022,0.0132076744164642,-2.77454618619678
"1389822_at",0.248776877777778,5.99320085,3.39679686097479,0.00279495119065319,0.0132177900057974,-2.77544159121343
"1372083_at",-0.308510166666666,9.33007258333333,-3.39646930338237,0.0027970803377128,0.0132258478671933,-2.77618459647923
"1381053_at",0.232968544444445,4.17398100555556,3.39616739986584,0.00279904413882232,0.0132331215678375,-2.77686939260771
"1393927_at",-0.390110655555555,4.45340482777778,-3.39567440469077,0.00280225384420735,0.013246282459493,-2.7779875984932
"1369912_at",0.220670511111111,5.91752387777778,3.39470185208211,0.00280859634453884,0.013274245853923,-2.78019339954895
"1390893_at",0.265227811111111,8.06682359444445,3.39405156174478,0.00281284505585064,0.0132923063959731,-2.7816681952664
"1370443_at",-0.273408477777777,6.71085386111111,-3.39362176088499,0.00281565664143469,0.0133035712385259,-2.78264289926684
"1393814_at",-0.298578477777777,5.26914017222222,-3.39315125691488,0.00281873764729774,0.0133161054372342,-2.78370987079625
"1396179_at",0.3643187,6.19972147222222,3.39290603292028,0.00282034475912237,0.0133216740072823,-2.78426595406852
"1374821_at",-0.255716799999999,6.0521879,-3.39250372717959,0.0028229832740582,0.0133315581975005,-2.78517822036419
"1371842_at",0.270482933333333,7.77620633333333,3.39245626500627,0.00282329471329427,0.0133315581975005,-2.785285843354
"1384658_at",-0.223131666666666,4.3211258,-3.39220024791309,0.00282497523732947,0.0133374684842431,-2.78586636847278
"1372137_at",0.29955988888889,9.02061738888889,3.39115399755658,0.00283185312952514,0.0133677916788056,-2.78823864100972
"1389897_at",0.289094744444446,7.85867878333333,3.39109254657628,0.00283225760865784,0.0133677916788056,-2.78837796892032
"1371705_at",0.318082244444445,8.02841976666667,3.39089219847126,0.00283357672159757,0.0133719882344405,-2.78883221365358
"1372996_at",0.191664944444445,8.87438191666667,3.39071743210531,0.0028347278931507,0.0133753911013645,-2.78922845141094
